Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),2_Metre_Cig_Noktasi_Sicakligi(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Goztepe,17813,40.979451,29.057147,2024-11-22 00:00:00,0,9.48,9.48,1010,3
Goztepe,17813,40.979451,29.057147,2024-11-22 01:00:00,0,8.72,8.72,1010,2
Goztepe,17813,40.979451,29.057147,2024-11-22 02:00:00,0,8.53,8.53,1009,2
Goztepe,17813,40.979451,29.057147,2024-11-22 03:00:00,0,8.35,8.35,1008,2
Goztepe,17813,40.979451,29.057147,2024-11-22 04:00:00,0,8.03,8.03,1008,2
Goztepe,17813,40.979451,29.057147,2024-11-22 05:00:00,0,8.19,8.19,1008,1
Goztepe,17813,40.979451,29.057147,2024-11-22 06:00:00,0,9.24,9.24,1009,1
Goztepe,17813,40.979451,29.057147,2024-11-22 07:00:00,0,11.31,11.31,1009,2
Goztepe,17813,40.979451,29.057147,2024-11-22 08:00:00,0,12.4,12.4,1009,2
Goztepe,17813,40.979451,29.057147,2024-11-22 09:00:00,0,13.49,13.49,1008,2
Goztepe,17813,40.979451,29.057147,2024-11-22 10:00:00,0,14.38,14.38,1008,2
Goztepe,17813,40.979451,29.057147,2024-11-22 11:00:00,0,14.9,14.9,1007,2
Goztepe,17813,40.979451,29.057147,2024-11-22 12:00:00,0,16.0,16.0,1006,3
Goztepe,17813,40.979451,29.057147,2024-11-22 13:00:00,0,16.59,16.59,1006,4
Goztepe,17813,40.979451,29.057147,2024-11-22 14:00:00,0,16.36,16.36,1005,4
Goztepe,17813,40.979451,29.057147,2024-11-22 15:00:00,0,16.7,16.7,1005,5
Goztepe,17813,40.979451,29.057147,2024-11-22 16:00:00,0,16.67,16.67,1004,6
Goztepe,17813,40.979451,29.057147,2024-11-22 17:00:00,0,16.75,16.75,1005,7
Goztepe,17813,40.979451,29.057147,2024-11-22 18:00:00,0,16.61,16.61,1004,6
Goztepe,17813,40.979451,29.057147,2024-11-22 19:00:00,0,16.59,16.59,1004,6
Goztepe,17813,40.979451,29.057147,2024-11-22 20:00:00,0,15.3,15.3,1004,4
Goztepe,17813,40.979451,29.057147,2024-11-22 21:00:00,0,15.79,15.79,1004,6
Goztepe,17813,40.979451,29.057147,2024-11-22 22:00:00,0,15.86,15.86,1004,5
