Istasyon_Adi,Istasyon_Numarasi,Enlem,Boylam,Tarih,Yagis(mm),2_Metre_Sicaklik(C),Yuzey_Basinci(mb),10_Metre_Ruzgar(m/s)
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 00:00:00,0,7.13,1014,7
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 01:00:00,0,6.07,1014,6
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 02:00:00,0,5.81,1013,6
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 03:00:00,0,3.7,1013,4
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 04:00:00,0,2.2,1013,3
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 05:00:00,0,4.76,1012,5
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 06:00:00,0,5.97,1012,4
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 07:00:00,0,8.26,1011,6
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 08:00:00,0,10.26,1011,6
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 09:00:00,0,11.39,1010,6
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 10:00:00,0,12.56,1008,7
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 11:00:00,0,13.32,1007,7
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 12:00:00,0,13.55,1006,6
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 13:00:00,0,13.09,1005,7
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 14:00:00,0,12.61,1004,6
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 15:00:00,0,12.44,1003,6
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 16:00:00,0,12.69,1002,9
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 17:00:00,0,12.36,1001,7
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 18:00:00,0,13.29,1000,8
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 19:00:00,0,13.83,999,8
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 20:00:00,0,14.42,999,9
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 21:00:00,0,14.32,998,8
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 22:00:00,0,14.31,998,9
Anadolu Feneri,18421,41.223333,29.165833,2023-11-28 23:00:00,0,14.45,998,10
Anadolu Feneri,18421,41.223333,29.165833,2023-11-29 00:00:00,0,13.77,999,8
Anadolu Feneri,18421,41.223333,29.165833,2023-11-29 01:00:00,0,14.24,998,9
Anadolu Feneri,18421,41.223333,29.165833,2023-11-29 02:00:00,0,14.5,998,10
Anadolu Feneri,18421,41.223333,29.165833,2023-11-29 03:00:00,0,14.28,998,10
Anadolu Feneri,18421,41.223333,29.165833,2023-11-29 04:00:00,0,14.23,999,8
Anadolu Feneri,18421,41.223333,29.165833,2023-11-29 05:00:00,0,14.68,1000,7
Anadolu Feneri,18421,41.223333,29.165833,2023-11-29 06:00:00,1,14.33,1001,6
Anadolu Feneri,18421,41.223333,29.165833,2023-11-29 07:00:00,1,14.62,1002,7
Anadolu Feneri,18421,41.223333,29.165833,2023-11-29 08:00:00,2,13.82,1003,2
Anadolu Feneri,18421,41.223333,29.165833,2023-11-29 09:00:00,1,15.83,1003,7
Anadolu Feneri,18421,41.223333,29.165833,2023-11-29 10:00:00,9,12.74,1004,5
Anadolu Feneri,18421,41.223333,29.165833,2023-11-29 11:00:00,3,11.56,1004,4
Anadolu Feneri,18421,41.223333,29.165833,2023-11-29 12:00:00,8,10.23,1005,3
